estate,item,family,country,region,human,model,signed_err_pp,modal_agree,n_survey,se95_pp,within_noise,noise_dist,abstained,mrsp_mae_pp,naive_mae_pp,region_mae_pp
goqa_dev,dc67fb384209,intl-relations,SG,Southeast Asia,0.3535,0.3615,0.8,1,,,,,0,11.09,13.3,13.77
goqa_dev,dc67fb384209,intl-relations,US,North America,0.5152,0.3402,-17.5,0,,,,,0,11.09,13.3,13.77
goqa_dev,dc69749ca82f,economy,AU,Oceania,0.4897,0.5167,2.7,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,BE,Western Europe,0.4975,0.5145,1.7,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,CA,North America,0.4868,0.5118,2.5,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,CN,East Asia,0.7957,0.4987,-29.7,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,DE,Western Europe,0.4921,0.5211,2.9,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,DK,Western Europe,0.5,0.508,0.8,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,ES,Western Europe,0.4974,0.5224,2.5,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,FR,Western Europe,0.4947,0.4987,0.4,1,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,GB,Western Europe,0.4949,0.5229,2.8,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,IT,Western Europe,0.4975,0.5095,1.2,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,JP,East Asia,0.5163,0.4953,-2.1,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,KR,East Asia,0.4896,0.5486,5.9,0,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,NL,Western Europe,0.4949,0.4689,-2.6,1,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,SE,Western Europe,0.4948,0.4958,0.1,1,,,,,0,3.4,4.33,5.02
goqa_dev,dc69749ca82f,economy,US,North America,0.5455,0.5125,-3.3,1,,,,,0,3.4,4.33,5.02
goqa_dev,dd04818438bd,intl-relations,AU,Oceania,0.7143,0.7153,0.1,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,BE,Western Europe,0.7526,0.6826,-7.0,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,CA,North America,0.7292,0.7442,1.5,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,DE,Western Europe,0.6344,0.7264,9.2,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,ES,Western Europe,0.7629,0.7659,0.3,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,FR,Western Europe,0.7158,0.7688,5.3,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,GB,Western Europe,0.6882,0.7402,5.2,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,GR,Western Europe,0.7333,0.7093,-2.4,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,IT,Western Europe,0.7172,0.6782,-3.9,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,JP,East Asia,0.6923,0.6783,-1.4,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,KR,East Asia,0.7684,0.7144,-5.4,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,NL,Western Europe,0.6907,0.7457,5.5,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,NZ,Oceania,0.6495,0.7545,10.5,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,SE,Western Europe,0.798,0.671,-12.7,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,SG,Southeast Asia,0.6224,0.7494,12.7,1,,,,,0,5.16,4.33,5.49
goqa_dev,dd04818438bd,intl-relations,US,North America,0.7959,0.6729,-12.3,1,,,,,0,5.16,4.33,5.49
goqa_dev,de71ef7cdb85,intl-relations,AU,Oceania,0.9082,0.9152,0.7,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,BE,Western Europe,0.8673,0.9093,4.2,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,CA,North America,0.91,0.895,-1.5,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,DE,Western Europe,0.9043,0.9073,0.3,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,ES,Western Europe,0.9091,0.8801,-2.9,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,FR,Western Europe,0.8854,0.8784,-0.7,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,GB,Western Europe,0.8958,0.9078,1.2,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,GR,Western Europe,0.8557,0.9047,4.9,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,IT,Western Europe,0.8687,0.8987,3.0,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,JP,East Asia,0.9479,0.9359,-1.2,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,KR,East Asia,0.9394,0.9084,-3.1,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,NL,Western Europe,0.9091,0.8981,-1.1,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,NZ,Oceania,0.9596,0.9046,-5.5,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,SE,Western Europe,0.9,0.932,3.2,1,,,,,0,4.05,2.7,2.47
goqa_dev,de71ef7cdb85,intl-relations,SG,Southeast Asia,0.8367,0.8867,5.0,1,,,,,0,4.05,2.7,2.47
goqa_dev,dea2ade34b0b,other,DE,Western Europe,0.98,0.857,-12.3,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,EG,Middle East/N. Africa,0.8081,0.4761,-33.2,0,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,ES,Western Europe,0.9091,0.8911,-1.8,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,FR,Western Europe,0.88,0.903,2.3,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,GB,Western Europe,0.9,0.808,-9.2,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,ID,Southeast Asia,0.3111,0.7461,43.5,0,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,JO,Middle East/N. Africa,0.79,0.685,-10.5,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,JP,East Asia,0.88,0.813,-6.7,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,PK,South Asia,0.2727,0.8107,53.8,0,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,RU,Eastern Europe,0.5979,0.8199,22.2,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,TR,Middle East/N. Africa,0.7234,0.6174,-10.6,1,,,,,1,14.4,18.82,13.57
goqa_dev,dea2ade34b0b,other,US,North America,0.7677,0.8757,10.8,1,,,,,1,14.4,18.82,13.57
goqa_dev,dec7a01de253,economy,AU,Oceania,0.53,0.653,12.3,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,BE,Western Europe,0.5204,0.6414,12.1,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,CA,North America,0.6465,0.5575,-8.9,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,DE,Western Europe,0.5714,0.5674,-0.4,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,ES,Western Europe,0.6162,0.5402,-7.6,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,FR,Western Europe,0.5657,0.4867,-7.9,0,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,GB,Western Europe,0.7,0.602,-9.8,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,GR,Western Europe,0.54,0.61,7.0,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,IT,Western Europe,0.4848,0.5598,7.5,0,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,JP,East Asia,0.5104,0.5964,8.6,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,KR,East Asia,0.4646,0.5876,12.3,0,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,NL,Western Europe,0.56,0.617,5.7,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,NZ,Oceania,0.79,0.565,-22.5,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,SE,Western Europe,0.73,0.778,4.8,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,SG,Southeast Asia,0.8182,0.5712,-24.7,1,,,,,0,12.15,9.71,11.38
goqa_dev,dec7a01de253,economy,US,North America,0.4796,0.6796,20.0,0,,,,,0,12.15,9.71,11.38
goqa_dev,df836598f2fd,economy,AU,Oceania,0.3854,0.5634,17.8,0,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,BE,Western Europe,0.6421,0.6321,-1.0,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,CA,North America,0.5319,0.4979,-3.4,0,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,DE,Western Europe,0.5568,0.4348,-12.2,0,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,DK,Western Europe,0.2653,0.5523,28.7,0,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,ES,Western Europe,0.6768,0.5218,-15.5,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,FR,Western Europe,0.5806,0.5836,0.3,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,GB,Western Europe,0.5275,0.4795,-4.8,0,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,GR,Western Europe,0.766,0.637,-12.9,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,IT,Western Europe,0.6701,0.6061,-6.4,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,JP,East Asia,0.2581,0.4761,21.8,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,KR,East Asia,0.2755,0.4915,21.6,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,NL,Western Europe,0.6064,0.5344,-7.2,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,NZ,Oceania,0.4896,0.4026,-8.7,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,SE,Western Europe,0.4737,0.4267,-4.7,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,SG,Southeast Asia,0.7677,0.5377,-23.0,1,,,,,0,18.33,13.51,10.3
goqa_dev,df836598f2fd,economy,US,North America,0.4433,0.5623,11.9,0,,,,,0,18.33,13.51,10.3
goqa_dev,dff7ac81301d,intl-relations,BD,South Asia,0.5914,0.7444,15.3,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,CN,East Asia,0.6082,0.7802,17.2,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,ID,Southeast Asia,0.5778,0.7398,16.2,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,JP,East Asia,0.8081,0.8181,1.0,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,KR,East Asia,0.8384,0.6074,-23.1,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,MY,Southeast Asia,0.7765,0.7435,-3.3,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,PH,Southeast Asia,0.9394,0.6914,-24.8,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,PK,South Asia,0.7313,0.6783,-5.3,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,TH,Southeast Asia,0.5682,0.8082,24.0,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,US,North America,0.6837,0.7917,10.8,1,,,,,0,12.26,12.12,14.81
goqa_dev,dff7ac81301d,intl-relations,VN,Southeast Asia,0.875,0.708,-16.7,1,,,,,0,12.26,12.12,14.81
goqa_dev,e1bae18c2bb9,democracy/governance,AU,Oceania,0.6966,0.7906,9.4,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,CA,North America,0.7011,0.8001,9.9,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,DE,Western Europe,0.8947,0.6817,-21.3,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,EG,Middle East/N. Africa,0.3579,0.3579,-0.0,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,ES,Western Europe,0.7805,0.6615,-11.9,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,FR,Western Europe,0.7879,0.6829,-10.5,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,GB,Western Europe,0.814,0.804,-1.0,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,ID,Southeast Asia,0.4091,0.4601,5.1,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,IL,Middle East/N. Africa,0.7979,0.6629,-13.5,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,IT,Western Europe,0.5909,0.8299,23.9,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,JO,Middle East/N. Africa,0.44,0.498,5.8,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,JP,East Asia,0.7292,0.6542,-7.5,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,KR,East Asia,0.5172,0.7552,23.8,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,KW,Middle East/N. Africa,0.4713,0.6033,13.2,0,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,LB,Middle East/N. Africa,0.3295,0.4875,15.8,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,PK,South Asia,0.3019,0.3969,9.5,1,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,RU,Eastern Europe,0.6667,0.4997,-16.7,0,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,TR,Middle East/N. Africa,0.4795,0.5665,8.7,0,,,,,0,10.58,17.99,14.16
goqa_dev,e1bae18c2bb9,democracy/governance,US,North America,0.8791,0.7281,-15.1,1,,,,,0,10.58,17.99,14.16
goqa_dev,e20d63a908ad,democracy/governance,AR,Latin America,0.9703,0.8483,-12.2,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,AU,Oceania,0.949,0.976,2.7,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,BF,Sub-Saharan Africa,0.7717,0.8547,8.3,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,BR,Latin America,0.95,0.908,-4.2,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,CA,North America,0.9691,0.9501,-1.9,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,CL,Latin America,0.9375,0.8885,-4.9,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,DE,Western Europe,0.9592,0.9402,-1.9,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,ES,Western Europe,0.95,0.895,-5.5,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,FR,Western Europe,0.9192,0.9792,6.0,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,GB,Western Europe,0.9588,0.9358,-2.3,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,GH,Sub-Saharan Africa,0.86,0.704,-15.6,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,HU,Eastern Europe,0.9596,0.9296,-3.0,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,ID,Southeast Asia,0.7717,0.8087,3.7,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,IL,Middle East/N. Africa,0.8788,0.9028,2.4,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,IT,Western Europe,0.9293,0.9283,-0.1,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,JO,Middle East/N. Africa,0.8586,0.9476,8.9,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,JP,East Asia,0.8737,0.9877,11.4,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,KE,Sub-Saharan Africa,0.86,0.876,1.6,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,KR,East Asia,0.9394,0.8794,-6.0,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,LB,Middle East/N. Africa,1.0,0.824,-17.6,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,MX,Latin America,0.8788,0.8828,0.4,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,MY,Southeast Asia,0.9278,0.9238,-0.4,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,NG,Sub-Saharan Africa,0.8469,0.6899,-15.7,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,PE,Latin America,0.9192,0.9462,2.7,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,PH,Southeast Asia,0.87,0.913,4.3,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,PK,South Asia,0.8444,0.7984,-4.6,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,PL,Eastern Europe,0.9375,0.8885,-4.9,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,RU,Eastern Europe,0.9192,0.8312,-8.8,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,SN,Sub-Saharan Africa,0.7653,0.8623,9.7,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,TR,Middle East/N. Africa,0.7802,0.9472,16.7,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,TZ,Sub-Saharan Africa,0.7789,0.8839,10.5,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,UA,Eastern Europe,0.9588,0.9078,-5.1,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,UG,Sub-Saharan Africa,0.9307,0.8847,-4.6,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,US,North America,0.9495,0.9475,-0.2,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,VE,Latin America,0.97,0.855,-11.5,1,,,,,0,5.58,6.19,4.94
goqa_dev,e20d63a908ad,democracy/governance,VN,Southeast Asia,0.7209,0.9199,19.9,1,,,,,0,5.58,6.19,4.94
goqa_dev,e3039fcb6389,economy,AR,Latin America,0.0,0.017,1.7,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,BD,South Asia,0.03,0.031,0.1,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,BR,Latin America,0.0,0.005,0.5,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,CL,Latin America,0.0102,0.0042,-0.6,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,CN,East Asia,0.0101,0.0081,-0.2,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,CO,Latin America,0.0,0.003,0.3,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,EG,Middle East/N. Africa,0.0549,0.0779,2.3,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,GH,Sub-Saharan Africa,0.01,0.101,9.1,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,ID,Southeast Asia,0.0,0.013,1.3,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,JO,Middle East/N. Africa,0.0217,0.0817,6.0,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,KE,Sub-Saharan Africa,0.1287,0.1077,-2.1,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,MX,Latin America,0.0101,0.0021,-0.8,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,MY,Southeast Asia,0.04,0.003,-3.7,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,NG,Sub-Saharan Africa,0.04,0.014,-2.6,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,NI,Latin America,0.03,0.023,-0.7,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,PE,Latin America,0.0103,0.0283,1.8,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,PH,Southeast Asia,0.0102,0.0902,8.0,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,PK,South Asia,0.1398,0.0408,-9.9,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,PL,Eastern Europe,0.0619,0.0299,-3.2,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,RU,Eastern Europe,0.0412,0.0922,5.1,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,SN,Sub-Saharan Africa,0.0303,0.0513,2.1,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,SV,Latin America,0.051,0.019,-3.2,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,TH,Southeast Asia,0.0202,0.0052,-1.5,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,TN,Middle East/N. Africa,0.0707,0.0727,0.2,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,TR,Middle East/N. Africa,0.102,0.012,-9.0,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,TZ,Sub-Saharan Africa,0.1,0.042,-5.8,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,UA,Eastern Europe,0.0208,0.1218,10.1,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,UG,Sub-Saharan Africa,0.07,0.044,-2.6,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,VE,Latin America,0.0,0.007,0.7,1,,,,,0,2.75,3.11,2.99
goqa_dev,e3039fcb6389,economy,VN,Southeast Asia,0.01,0.022,1.2,1,,,,,0,2.75,3.11,2.99
goqa_dev,e32efdb22fa3,security,AR,Latin America,0.0333,0.2173,18.4,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,BG,Eastern Europe,0.2143,0.2573,4.3,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,CA,North America,0.3187,0.4557,13.7,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,CL,Latin America,0.2289,0.1639,-6.5,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,CZ,Eastern Europe,0.3587,0.1567,-20.2,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,DE,Western Europe,0.2447,0.3677,12.3,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,EG,Middle East/N. Africa,0.1562,0.1122,-4.4,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,ES,Western Europe,0.2022,0.2022,-0.0,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,FR,Western Europe,0.2121,0.1501,-6.2,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,GB,Western Europe,0.4318,0.3028,-12.9,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,GH,Sub-Saharan Africa,0.5506,0.1896,-36.1,0,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,ID,Southeast Asia,0.0667,0.1067,4.0,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,IL,Middle East/N. Africa,0.6304,0.1484,-48.2,0,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,IT,Western Europe,0.2874,0.2224,-6.5,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,JO,Middle East/N. Africa,0.1263,0.1493,2.3,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,JP,East Asia,0.3023,0.4283,12.6,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,KE,Sub-Saharan Africa,0.6105,0.3035,-30.7,0,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,KR,East Asia,0.2747,0.2097,-6.5,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,KW,Middle East/N. Africa,0.3846,0.2746,-11.0,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,LB,Middle East/N. Africa,0.2653,0.3563,9.1,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,MA,Middle East/N. Africa,0.0988,0.1578,5.9,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,ML,Sub-Saharan Africa,0.3608,0.3088,-5.2,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,MX,Latin America,0.1889,0.1299,-5.9,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,MY,Southeast Asia,0.1163,0.1923,7.6,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,PE,Latin America,0.2069,0.2249,1.8,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,PK,South Asia,0.038,0.196,15.8,1,,,,,0,10.87,11.9,11.01
